time (s),stimulus_on,orientation,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10
133.4,0,,0.183850548,0.222147752,0.140402762,0.28271091,0.260430418,0.181635745,0.15248237,0.230554462,0.276278409,0.255970941
133.5,0,,0.18821122,0.212310799,0.173272888,0.259733174,0.165214118,0.13113311,0.133083017,0.142745444,0.210037474,0.169239245
133.6,0,,0.142339924,0.3303071,0.063991666,0.141811388,0.142738392,0.245778582,0.229073987,0.145980512,0.256786994,0.148299204
133.7,0,,0.203587233,0.179761742,0.210089707,0.248096187,0.179106642,0.238852631,0.079431049,0.184820283,0.147962121,0.155723028
133.8,0,,0.230874325,0.248293557,0.301635796,0.276927609,0.23946825,0.253467002,0.208015781,0.098641171,0.236627633,0.22293556
133.9,0,,0.100831639,0.277222561,0.201289921,0.331657227,0.224045975,0.243355607,0.297569307,0.192719305,0.222729292,0.162130805
134,0,,0.204781365,0.16676846,0.100811462,0.184908614,0.110468609,0.197496979,0.23451973,0.164128445,0.230817511,0.216750181
134.1,0,,0.225640564,0.249958513,0.169052019,0.304686436,0.214533848,0.129448239,0.196841084,0.236578917,0.251065811,0.290431284
134.2,0,,0.208858078,0.209345117,0.257198958,0.245775281,0.180787777,0.288761933,0.096434065,0.117682888,0.326152062,0.243498303
134.3,0,,0.189930887,0.22620416,0.129642842,0.199778304,0.211865543,0.298011647,0.183214242,0.181637777,0.229303455,0.160800976
134.4,0,,0.286367153,0.135326688,0.149557126,0.257310443,0.117410354,0.138096876,0.187586306,0.224678967,0.184325664,0.164216333
134.5,0,,0.213325023,0.199169525,0.215042666,0.176508806,0.262955642,0.16043236,0.21952176,0.079481277,0.208041562,0.159172565
134.6,0,,0.078482696,0.192791559,0.207511328,0.231480952,0.26658305,0.209248258,0.224715814,0.296683117,0.319781227,0.14087702
134.7,0,,0.194262685,0.26321284,0.154467764,0.151016303,0.234834493,0.101599608,0.094440549,0.251657293,0.186988508,0.262017635
134.8,0,,0.243403429,0.217075692,0.330569879,0.226009023,0.240539803,0.274614459,0.19881866,0.296410487,0.176947726,0.258520954
134.9,0,,0.219290064,0.256693077,0.243022262,0.214594009,0.224030065,0.182228157,0.121020503,0.247134691,0.189803999,0.158179946
135,1,135,0.254298422,0.055854138,0.191437442,0.170941594,0.224263832,0.215312837,0.2225929,0.284866623,0.144469123,0.205004416
135.1,1,135,0.297796245,0.280297809,0.396617381,0.405455635,0.286593727,0.164647685,0.308361357,0.389544744,0.266457962,0.247024346
135.2,1,135,0.395135372,0.327641473,0.351645209,0.435920066,0.373156504,0.353714415,0.335533009,0.408698384,0.355384211,0.328797041
135.3,1,135,0.525516708,0.379134276,0.439914832,0.673572132,0.467680793,0.44636371,0.417764247,0.689623428,0.368017253,0.557565976
135.4,1,135,0.512918446,0.526949286,0.486511984,0.761415587,0.518531751,0.532173556,0.439265765,0.741906277,0.498734646,0.508090326
135.5,1,135,0.531463647,0.691731317,0.678622991,1.004236545,0.665357258,0.566254558,0.590368434,0.938862355,0.599928348,0.578592367
135.6,1,135,0.585115976,0.584207914,0.562922906,1.01076343,0.641849626,0.665710616,0.643715593,0.992588048,0.548499515,0.662382602
135.7,1,135,0.576691941,0.691139321,0.732584467,1.097416612,0.628812991,0.693939312,0.69094426,1.009903922,0.619113919,0.640305472
135.8,1,135,0.735284992,0.667577729,0.58239701,1.136332764,0.687671347,0.719396794,0.702526265,1.176176772,0.635599729,0.694954346
135.9,1,135,0.586820792,0.703433013,0.69252972,1.226879264,0.649322064,0.600203355,0.704576265,1.137573741,0.655797053,0.708334619
136,1,135,0.627266494,0.640750373,0.662584271,1.246042155,0.666668638,0.65718452,0.694437246,1.132379284,0.765546482,0.697821107
136.1,1,135,0.762421263,0.68408519,0.7395808,1.208861711,0.647698456,0.60382915,0.612571387,1.190619191,0.704680243,0.652490762
136.2,1,135,0.642880867,0.640679991,0.68167871,1.144103131,0.64823099,0.583381335,0.594258652,1.089191571,0.665224581,0.623356055
136.3,1,135,0.629656176,0.637345742,0.595451785,1.080589729,0.652233727,0.676521657,0.613000136,1.014215345,0.590675884,0.590828032
136.4,1,135,0.615491926,0.556056917,0.601003544,0.93153393,0.58514237,0.569931188,0.431764266,0.907351609,0.561452274,0.593341263
136.5,1,135,0.52754894,0.440168638,0.580232054,0.884990771,0.487099248,0.550378138,0.523227543,0.823788619,0.470501795,0.582568875
136.6,1,135,0.478713616,0.356012364,0.421071777,0.7270436,0.467020018,0.418084113,0.363386032,0.68778005,0.462144338,0.389963787
136.7,1,135,0.313619498,0.270402323,0.38160967,0.3908193,0.378731356,0.453622625,0.391865602,0.504529484,0.35052031,0.362021572
136.8,1,135,0.256426356,0.27436829,0.283190894,0.244712336,0.258795894,0.278518388,0.343337929,0.469090951,0.332511363,0.339382929
136.9,1,135,0.132155043,0.171945795,0.248851827,0.223599497,0.213376101,0.187603809,0.252882643,0.2384431,0.20799046,0.209056634
137,0,,0.223334256,0.134509408,0.164395444,0.264843353,0.213297882,0.189626693,0.181955962,0.241182062,0.108801431,0.3022817
137.1,0,,0.333516882,0.160821439,0.233188897,0.1575245,0.214382691,0.271134018,0.138916238,0.239839915,0.267232668,0.235806835
137.2,0,,0.22472343,0.228995689,0.132445725,0.182067077,0.140395985,0.165457837,0.205697256,0.29584871,0.286387799,0.238611888
137.3,0,,0.292415469,0.166372919,0.174710437,0.159716439,0.211438902,0.236436777,0.22648026,0.285157116,0.174907649,0.26620432
137.4,0,,0.099519928,0.21886157,0.188477956,0.169231156,0.226405796,0.201618993,0.23031705,0.164552738,0.135067229,0.158200816
137.5,0,,0.226166557,0.228724815,0.205472483,0.267820985,0.136946884,0.08159312,0.158324478,0.238406078,0.250995427,0.21016755
137.6,0,,0.373716445,0.264290241,0.223163063,0.24137059,0.2237164,0.193606878,0.219989902,0.328802449,0.084230987,0.109027144
137.7,0,,0.133458838,0.213157941,0.27672183,0.19339791,0.156947653,0.120979785,0.203889692,0.210896865,0.222931963,0.148665955
137.8,0,,0.282003021,0.199236408,0.217601597,0.217422903,0.160859898,0.133980671,0.15672996,0.190439345,0.19775023,0.143017992
137.9,0,,0.205672338,0.169242788,0.212806927,0.153412916,0.187159838,0.274329432,0.097219422,0.26889169,0.166232429,0.240891314
138,0,,0.219748394,0.13051759,0.235803782,0.164092641,0.338456152,0.154954666,0.114990986,0.225303674,0.324881118,0.189839173
138.1,0,,0.15526627,0.125980079,0.162674104,0.226420745,0.184872082,0.170413733,0.206808025,0.123998066,0.192657298,0.144184086
138.2,0,,0.212345264,0.13860041,0.250606305,0.15760384,0.180502674,0.24849976,0.211200876,0.141232146,0.192200934,0.162035849
138.3,0,,0.22361417,0.197252621,0.150170249,0.192221501,0.200222908,0.140748825,0.173271919,0.151554699,0.180964062,0.153793104
138.4,0,,0.248455187,0.182563853,0.307074958,0.323098329,0.221069085,0.195138829,0.221569545,0.216069437,0.214392527,0.179501513
138.5,0,,0.154787499,0.284675436,0.125397742,0.163824448,0.20600348,0.150160861,0.20898793,0.160978714,0.13351322,0.14084721
138.6,0,,0.263645745,0.163453838,0.167546557,0.264332006,0.252460681,0.277360922,0.224998191,0.203747377,0.201532999,0.204305558
138.7,0,,0.306091861,0.155689498,0.119295613,0.154340469,0.103570683,0.220622619,0.095266816,0.245479869,0.241435239,0.129198002
138.8,0,,0.168750575,0.199599885,0.156543847,0.123551906,0.149111853,0.202861816,0.177710319,0.113783105,0.230583927,0.188643618
138.9,0,,0.277660089,0.079012064,0.086671842,0.178143073,0.166159989,0.119105284,0.228755688,0.174019417,0.19069152,0.158446947
139,0,,0.280778714,0.175144048,0.25478943,0.103008974,0.141959818,0.17138379,0.154513942,0.243921006,0.151146849,0.174957694
139.1,0,,0.195545613,0.18665991,0.237261334,0.174904748,0.150934131,0.13004321,0.162242843,0.131326867,0.173160695,0.137917489
139.2,0,,0.212727803,0.12171943,0.194152686,0.181304694,0.234918891,0.132171273,0.188631264,0.275451271,0.231565534,0.129798274
139.3,0,,0.234070519,0.21707993,0.121743291,0.145181552,0.207579263,0.257658957,0.2059929,0.203106575,0.169931214,0.114762365
139.4,0,,0.23194694,0.181997471,0.315599282,0.218454971,0.176271034,0.17424234,0.167023669,0.249143053,0.198450471,0.309507532
139.5,0,,0.315988045,0.216805728,0.23309909,0.154208906,0.124715182,0.279049336,0.150701208,0.243926046,0.199711544,0.258930078
139.6,0,,0.238586451,0.200157428,0.264050478,0.13652689,0.187370033,0.214256683,0.226118376,0.068926444,0.212089383,0.211856088
139.7,0,,0.19349576,0.192781866,0.275128266,0.232226261,0.231964352,0.180302849,0.213104058,0.246922496,0.261605994,0.163502124
139.8,0,,0.237603184,0.306620794,0.195035213,0.252833284,0.186164231,0.211734172,0.224827361,0.275340223,0.265136702,0.131317481
139.9,0,,0.178559415,0.159884763,0.160281616,0.331487236,0.175574939,0.234778721,0.202354424,0.141148212,0.245329968,0.056390758
140,1,0,0.165832201,0.264724626,0.124241474,0.197727573,0.177437722,0.156537061,0.274465906,0.119743826,0.23906661,0.189922555
140.1,1,0,0.368069758,0.179697676,0.340792027,0.311862948,0.361107586,0.365667892,0.343546826,0.286009844,0.402791577,0.238370766
140.2,1,0,0.459878886,0.301979485,0.373350318,0.406222583,0.369380641,0.340237348,0.4504046,0.328794658,0.498836334,0.497639416
140.3,1,0,0.61718593,0.422435034,0.464828546,0.460350809,0.710782052,0.445151084,0.487396144,0.400111402,0.660766186,0.412832429
140.4,1,0,0.809668098,0.573701873,0.567275357,0.451414819,0.732922862,0.560124387,0.417290085,0.468150608,0.815120013,0.552667111
140.5,1,0,0.991589184,0.600407607,0.549471558,0.502330351,0.903761559,0.542212987,0.572953299,0.530840005,0.995488961,0.504218515
140.6,1,0,1.035065174,0.57699149,0.620002336,0.585639583,1.012315547,0.595580125,0.645501189,0.598599537,0.975452868,0.586485442
140.7,1,0,1.205248511,0.685100426,0.728016073,0.749565843,1.054338247,0.600768608,0.713972894,0.628428805,1.105819217,0.671294637
140.8,1,0,1.168075882,0.746568385,0.65037897,0.685628754,1.19081932,0.649263259,0.673327676,0.698387278,1.145704289,0.608602237
140.9,1,0,1.169965172,0.649571427,0.664928356,0.689971955,1.248828293,0.690612466,0.731301741,0.758211058,1.131519333,0.729214058
141,1,0,1.25206893,0.689911926,0.776306441,0.800981021,1.135125852,0.79762257,0.655768694,0.698277095,1.170165649,0.666243473
141.1,1,0,1.130891981,0.704194994,0.657939722,0.66279233,1.229082006,0.713469245,0.662782495,0.720376515,1.076793898,0.690938317
141.2,1,0,1.168135502,0.651765263,0.646898319,0.664803008,1.245533301,0.601832698,0.637202487,0.674534065,1.123731262,0.675364175
141.3,1,0,0.969881157,0.674486398,0.614831757,0.609279054,0.975916579,0.593781252,0.577366213,0.657585203,0.928098312,0.70770871
141.4,1,0,0.99403961,0.547114634,0.674387852,0.582061789,0.920091673,0.52573984,0.482393174,0.536414635,0.930870654,0.453058297
141.5,1,0,0.778792155,0.548373286,0.526030684,0.55747044,0.731433909,0.537379948,0.504770906,0.419520253,0.80782754,0.525702385
141.6,1,0,0.748153194,0.478384271,0.388410723,0.433978752,0.583187507,0.41656699,0.362151439,0.34099216,0.708210479,0.436671556
141.7,1,0,0.541325146,0.454733437,0.386745028,0.326973348,0.556150914,0.396636089,0.29552726,0.364011724,0.522963627,0.383375362
141.8,1,0,0.337358796,0.285616309,0.154960796,0.275440153,0.371622007,0.209316439,0.295246965,0.351184391,0.317310129,0.30182104
141.9,1,0,0.091419691,0.239961149,0.125858354,0.18019665,0.210290057,0.211816224,0.111351017,0.202966667,0.194318392,0.263661128
142,0,,0.090229639,0.161553639,0.153040906,0.192160163,0.183278582,0.138265966,0.113225907,0.282691265,0.100472724,0.250554306
142.1,0,,0.175286533,0.258614861,0.200319033,0.19395917,0.186277779,0.209364002,0.215559213,0.144277,0.151037809,0.217216238
142.2,0,,0.233990991,0.129205495,0.203791555,0.245348992,0.202147642,0.200389592,0.267832448,0.186895157,0.131592959,0.115712394
142.3,0,,0.103112271,0.159503879,0.207285982,0.106524472,0.248537172,0.181183106,0.208260036,0.204284656,0.155257963,0.032071815
142.4,0,,0.253891836,0.31070592,0.160502946,0.160266957,0.160992441,0.25723873,0.222703519,0.230517088,0.256087342,0.202648488
142.5,0,,0.21154413,0.145094769,0.221104293,0.156417332,0.253925055,0.117518376,0.171541802,0.23263485,0.165095178,0.23430696
142.6,0,,0.239195598,0.186276476,0.228473179,0.216602943,0.167539516,0.176586658,0.235088042,0.140322718,0.241225344,0.200039243
142.7,0,,0.207384939,0.171337959,0.223239852,0.218482191,0.220761913,0.207673343,0.213430016,0.222576534,0.168681591,0.306014762
142.8,0,,0.17311014,0.309915762,0.163038466,0.187372899,0.145364008,0.244688383,0.28484062,0.28751699,0.204397546,0.255717165
142.9,0,,0.237724302,0.247001104,0.150494701,0.199281991,0.220098304,0.211891484,0.231762584,0.208790803,0.271950558,0.246624134
143,0,,0.279445465,0.1947756,0.218233562,0.246691851,0.214564503,0.249676959,0.213314836,0.228498078,0.134731918,0.237315431
143.1,0,,0.27532112,0.142604925,0.18701336,0.208170643,0.169717594,0.258933921,0.201128491,0.242983378,0.25884824,0.230155661
143.2,0,,0.181736116,0.1442031,0.072323262,0.239470519,0.188080836,0.243828355,0.185404014,0.229956284,0.24012966,0.304091784
143.3,0,,0.164954008,0.149409309,0.187495131,0.16586401,0.220656001,0.18612673,0.185668824,0.307880309,0.135377831,0.242309589
143.4,0,,0.135169228,0.306059595,0.204226068,0.202141636,0.313280673,0.240036428,0.188729873,0.155435932,0.209326358,0.206751129
143.5,0,,0.245072477,0.219581075,0.153478403,0.225969913,0.129319137,0.266404836,0.249922135,0.266126381,0.172812537,0.125838146
143.6,0,,0.199724462,0.228573734,0.231965815,0.20339884,0.199760434,0.178261361,0.213530761,0.188530465,0.22560568,0.251484642
143.7,0,,0.18695755,0.226380087,0.269418814,0.168828028,0.225964029,0.218286824,0.233555305,0.10471795,0.166531174,0.163971536
143.8,0,,0.160543871,0.198554384,0.16653486,0.22757618,0.266506252,0.22356954,0.300912352,0.136938749,0.159439598,0.126700037
143.9,0,,0.184938047,0.186088134,0.248264869,0.251503226,0.152077578,0.145047042,0.178567926,0.250916751,0.18686378,0.168096977
144,0,,0.092503535,0.161505097,0.230594833,0.256184982,0.17246603,0.164315388,0.24534483,0.218197655,0.201895729,0.271220461
144.1,0,,0.271332449,0.129853812,0.355133304,0.220477805,0.205891567,0.158931269,0.24058031,0.197032945,0.234407535,0.231835243
144.2,0,,0.24308536,0.213019669,0.247295239,0.188680441,0.218839565,0.268636832,0.10708234,0.26879676,0.177195509,0.201399859
144.3,0,,0.208851805,0.159710278,0.148888751,0.135344802,0.176181965,0.235353354,0.21750507,0.206512147,0.23605596,0.276492874
144.4,0,,0.233173796,0.176165599,0.11267696,0.226719273,0.113723509,0.240308666,0.203704017,0.149597227,0.240014206,0.213227447
144.5,0,,0.291034862,0.155922142,0.209763244,0.218095319,0.226706568,0.204537127,0.196753054,0.198484553,0.277388296,0.241226889
144.6,0,,0.231777188,0.119901969,0.222822529,0.22022458,0.307123341,0.284839694,0.24320742,0.180140741,0.240693107,0.19683984
144.7,0,,0.196886648,0.194376402,0.212725992,0.130288539,0.201854385,0.137983764,0.261775258,0.172011862,0.189551874,0.18589932
144.8,0,,0.146700237,0.166856275,0.090936356,0.250353327,0.311645171,0.15651746,0.142873933,0.17297647,0.132247631,0.226529907
144.9,0,,0.169910216,0.182600325,0.212412516,0.247193738,0.227929641,0.263782478,0.206432631,0.166072543,0.175923186,0.230559605
145,1,45,0.186684278,0.205251526,0.294250894,0.300238851,0.212672816,0.076674626,0.189141482,0.212562002,0.208550395,0.158870404
145.1,1,45,0.238242725,0.317221303,0.267117741,0.290490936,0.246367271,0.39378233,0.243370298,0.21511453,0.356374252,0.376510229
145.2,1,45,0.35658001,0.494500196,0.416680433,0.384885738,0.339044676,0.594791974,0.358971836,0.414852007,0.415150265,0.477826703
145.3,1,45,0.535769168,0.793285488,0.397780113,0.54520102,0.479315172,0.818355581,0.409890077,0.422019696,0.514193637,0.674611715
145.4,1,45,0.497211301,0.808149394,0.459034819,0.47606466,0.553006281,0.954839815,0.557249593,0.486461223,0.559269709,0.772930622
145.5,1,45,0.626361197,0.954494873,0.543174953,0.465411085,0.487056698,0.978634451,0.574369102,0.628409469,0.607487802,0.874279887
145.6,1,45,0.772721986,1.014795109,0.597978333,0.623249945,0.557749003,0.958560083,0.630149545,0.570390806,0.642516691,0.998667157
145.7,1,45,0.699804342,1.114865075,0.744047581,0.614206792,0.647004654,1.052238084,0.645702128,0.707611182,0.625958199,1.130743967
145.8,1,45,0.751740961,1.089317865,0.715446879,0.777207932,0.720366144,1.067533738,0.684642312,0.628215628,0.688578428,1.140549376
145.9,1,45,0.574346339,1.234357823,0.817159847,0.731057557,0.741374118,1.09401351,0.646029277,0.74566161,0.678894035,1.276855873
146,1,45,0.759049688,1.197315818,0.741767063,0.617283283,0.659946383,1.156166975,0.688909335,0.685160268,0.657263182,1.125341539
146.1,1,45,0.597278656,1.09251158,0.70382132,0.680475258,0.777068646,1.197683111,0.687248368,0.664789402,0.701995525,1.147889232
146.2,1,45,0.708022323,1.196909541,0.672929857,0.615280268,0.657131707,1.119201278,0.635259473,0.590617039,0.62314499,1.08891661
146.3,1,45,0.607587739,1.038167634,0.670963197,0.605608772,0.620317827,1.053602914,0.587098941,0.592730712,0.619970715,1.150662016
146.4,1,45,0.589923983,0.910515649,0.575114031,0.682193638,0.487309214,0.883788517,0.554895087,0.630480978,0.588276399,0.961547936
146.5,1,45,0.500879744,0.826945459,0.413632509,0.451788713,0.554519509,0.804656667,0.406257212,0.481791714,0.57048918,0.82021554
146.6,1,45,0.40690434,0.648557151,0.494329617,0.363306984,0.40124572,0.646146391,0.445012406,0.442873462,0.505220862,0.551237965
146.7,1,45,0.483710752,0.572294167,0.298254579,0.426264942,0.444444779,0.499334793,0.421448077,0.373224373,0.328304989,0.479525287
146.8,1,45,0.27420244,0.366148015,0.260321969,0.231784435,0.236145572,0.358434191,0.277355361,0.288804361,0.192930543,0.269348411
146.9,1,45,0.20020204,0.274269357,0.213635219,0.231836519,0.160130704,0.107624998,0.261412576,0.245286017,0.183460837,0.199639654
147,0,,0.255546666,0.20687602,0.270263304,0.141408502,0.25206355,0.231954597,0.290247777,0.275712858,0.081161301,0.202098491
147.1,0,,0.186787054,0.258534948,0.138949952,0.253153574,0.259486501,0.261118319,0.14916711,0.20169099,0.343657151,0.25512725
147.2,0,,0.196916431,0.15918676,0.180960502,0.284915446,0.12587105,0.215246814,0.175885946,0.181205839,0.301538105,0.27242076
147.3,0,,0.306743474,0.16144371,0.242670875,0.253319853,0.184781527,0.090218035,0.138426192,0.204834654,0.176980332,0.236078984
147.4,0,,0.141891597,0.15108288,0.147305525,0.21266703,0.0570126,0.209981335,0.146365778,0.223933321,0.141922708,0.190079827
147.5,0,,0.184451093,0.239807437,0.152694916,0.248043199,0.166395582,0.207777171,0.175281697,0.2449369,0.165913487,0.157271469
147.6,0,,0.141698516,0.187925593,0.165588878,0.207167154,0.258426404,0.212389241,0.223283484,0.251549832,0.171435599,0.27380289
147.7,0,,0.215669152,0.181469811,0.240580522,0.182666282,0.340954366,0.260119716,0.258791478,0.250320769,0.16644879,0.232724317
